"","charger_latitude","charger_longitude","origin","highway_dist","highway"
"978",51.4516692,5.6198767,"Chargers",1001,0
"979",51.3277021,6.2117278,"Chargers",168.693672198475,1
"980",51.683217,5.40425,"Chargers",1001,0
"981",51.6796366,5.4005996,"Chargers",1001,0
"982",51.475766,5.542565,"Chargers",1001,0
"983",51.5041324,6.0214003,"Chargers",129.898260836356,1
"984",51.516864,6.01074,"Chargers",312.327539143585,1
"985",51.3260979,6.0885677,"Chargers",174.373096392282,1
"986",51.3510732,5.5402849,"Chargers",51.792507476019,1
"987",51.3500947,5.5404236,"Chargers",26.9941988156061,1
"988",51.3251703,5.5923259,"Chargers",72.0030620761501,1
"989",51.3221077,5.5933722,"Chargers",111.387384439025,1
"990",51.5706862,4.9881517,"Chargers",1001,0
"991",51.476327,4.3617169,"Chargers",1001,0
"992",51.4645658,4.0273677,"Chargers",34.754083130148,1
"993",51.4451,4.03856,"Chargers",364.646779192842,1
"994",50.8557415,5.9437015,"Chargers",1001,0
"995",50.939188,5.794587,"Chargers",541.029587145548,1
"996",51.387279,5.3775763,"Chargers",635.675062239931,1
"997",52.3398733,4.8458984,"Chargers",211.118863028874,1
"998",52.0475416,5.086993,"Chargers",1001,0
"999",52.0724019,5.0974259,"Chargers",571.462822075003,1
"1000",52.0430637,5.0920548,"Chargers",1001,0
"1001",52.0704629,5.091795,"Chargers",707.174570778273,1
"1002",51.540275,5.069535,"Chargers",490.19795087275,1
"1003",51.5147,5.0575,"Chargers",1001,0
"1004",53.1842864,6.5311909,"Chargers",1001,0
"1005",51.81971,5.800886,"Chargers",622.743015806655,1
"1006",52.1996306,6.8638675,"Chargers",234.887334566729,1
"1007",52.2048522,6.8681716,"Chargers",366.23112307314,1
"1008",52.1916285,6.8564698,"Chargers",1001,0
"1009",52.2090428,6.092777,"Chargers",51.4190973436814,1
"1010",52.6051341,4.6866422,"Chargers",1001,0
"1011",51.9542837,5.8544271,"Chargers",72.6064155184161,1
"1012",51.945,5.85189,"Chargers",932.391831949471,1
"1013",51.9580321,5.8462266,"Chargers",243.564085161534,1
"1014",52.1774972,5.9122023,"Chargers",50.6853501589885,1
"1015",52.1871744,5.9334773,"Chargers",496.907402408586,1
"1016",52.2663271,4.7491462,"Chargers",1001,0
"1017",52.2747391,4.632123,"Chargers",1001,0
"1018",51.903975,4.2835029,"Chargers",1001,0
"1019",51.8465033,4.4986991,"Chargers",1001,0
"1020",51.8449585,4.5065212,"Chargers",467.389962350155,1
"1021",52.019775,4.437809,"Chargers",1001,0
"1022",52.0105338,4.4507646,"Chargers",324.985613023416,1
"1023",52.4564285,4.6272186,"Chargers",1001,0
"1024",52.3225537,5.1239068,"Chargers",269.354679762206,1
"1025",52.489945,5.4485851,"Chargers",1001,0
"1026",52.379695,5.243668,"Chargers",1001,0
"1027",51.9652465,4.5342041,"Chargers",1001,0
"1028",51.9591846,4.5345945,"Chargers",793.423183504568,1
"1029",51.8320719,4.685379,"Chargers",1001,0
"1030",51.8276155,4.682597,"Chargers",1001,0
"1031",51.971317,4.208363,"Chargers",134.965644416888,1
"1032",51.973124,4.2226233,"Chargers",64.3493336440831,1
"1033",51.9696068,4.2118651,"Chargers",92.0997230047599,1
"1034",52.6459528,5.0481774,"Chargers",749.746916495941,1
"1035",52.6478589,5.0538999,"Chargers",1001,0
"1036",52.646363,5.0545198,"Chargers",1001,0
"1037",52.440654,5.948859,"Chargers",629.759251183504,1
"1038",52.4516263,5.9778779,"Chargers",61.0999888348248,1
"1039",52.441989,5.9392569,"Chargers",1001,0
"1040",52.4392682,5.9545349,"Chargers",504.178958418725,1
"1041",52.4718425,6.0585799,"Chargers",1001,0
"1042",52.5028401,6.0834643,"Chargers",146.182113620784,1
"1043",52.684905,5.74205,"Chargers",70.5654799437727,1
"1044",52.6608698,5.6892969,"Chargers",61.1588735244615,1
"1045",52.8933226,4.7287852,"Chargers",1001,0
"1046",52.8966624,4.7183033,"Chargers",1001,0
"1047",51.4409008,5.5144218,"Chargers",683.107555243126,1
"1048",51.4292266,5.5464783,"Chargers",1001,0
"1049",51.4379599,5.521235,"Chargers",1001,0
"1050",51.4374269,5.5061666,"Chargers",87.3154300155444,1
"1051",51.4580896,5.6174591,"Chargers",1001,0
"1052",51.657974,5.2090386,"Chargers",1001,0
"1053",51.492282,5.3492502,"Chargers",51.2728704090958,1
"1054",51.4916808,5.3632367,"Chargers",47.5162840939882,1
"1055",51.4917242,5.3504709,"Chargers",85.6042144437668,1
"1056",51.4817802,5.4564543,"Chargers",1001,0
"1057",51.4853099,5.4380129,"Chargers",404.313382450666,1
"1058",51.05757,5.82515,"Chargers",64.5667699636258,1
"1059",51.350575,5.469868,"Chargers",779.796693542806,1
"1060",51.3527398,5.4629127,"Chargers",1001,0
"1061",51.3501457,5.4713683,"Chargers",753.913029604647,1
"1062",51.351483,5.465288,"Chargers",847.780149694722,1
"1063",51.554715,4.912942,"Chargers",52.2669635021525,1
"1064",51.728694,5.4756606,"Chargers",92.0962602628218,1
"1065",51.73451,5.4927157,"Chargers",23.1052849737518,1
"1066",51.7331819,5.4881269,"Chargers",43.9245663229536,1
"1067",51.5488332,4.5292076,"Chargers",210.234826803703,1
"1068",51.5477014,4.5303497,"Chargers",220.969476146341,1
"1069",51.477953,4.267299,"Chargers",1001,0
"1070",51.4635289,3.5559576,"Chargers",758.293807581985,1
"1071",51.4463113,3.5646005,"Chargers",1001,0
"1072",51.4531276,3.5669491,"Chargers",837.575361625187,1
"1073",51.940726,6.081793,"Chargers",32.0570851186952,1
"1074",51.9434843,6.0694342,"Chargers",353.792921005753,1
"1075",51.931704,6.079058,"Chargers",358.76276206108,1
"1076",51.930711,6.068154,"Chargers",819.424369557624,1
"1077",51.940616,6.0764189,"Chargers",365.532772922967,1
"1078",51.921714,6.065967,"Chargers",1001,0
"1079",51.7963292,5.2546881,"Chargers",126.013023592564,1
"1080",51.7965682,5.2553276,"Chargers",120.148714804804,1
"1081",51.7979976,5.2569343,"Chargers",83.1708392186466,1
"1082",51.8149153,5.2486601,"Chargers",817.091994845582,1
"1083",53.095319,6.863715,"Chargers",1001,0
"1084",53.0973436,6.8640309,"Chargers",1001,0
"1085",53.090907,6.867842,"Chargers",1001,0
"1086",53.1062975,6.8751015,"Chargers",1001,0
"1087",53.0523938,4.7970221,"Chargers",1001,0
"1088",53.056574,4.788701,"Chargers",1001,0
"1089",53.054436,4.8024156,"Chargers",1001,0
"1090",53.056937,4.797852,"Chargers",1001,0
"1091",52.658561,5.6076158,"Chargers",108.104450531982,1
"1092",52.6696327,5.6292204,"Chargers",1001,0
"1093",52.247631,4.828716,"Chargers",564.53603856842,1
"1094",52.2391966,4.8251786,"Chargers",1001,0
"1095",52.4091725,6.7876249,"Chargers",903.815832768433,1
"1096",52.4008678,6.7942528,"Chargers",755.286057705699,1
"1097",52.4112164,6.7809735,"Chargers",544.361658423869,1
"1098",51.899553,5.436953,"Chargers",174.907667341494,1
"1099",51.89563,5.4415699,"Chargers",654.574584405229,1
"1100",51.893908,5.409756,"Chargers",639.165501297499,1
"1101",51.8883975,5.4309305,"Chargers",1001,0
"1102",51.899585,5.430129,"Chargers",125.088562936069,1
"1103",51.9003836,5.4359934,"Chargers",73.1340298056137,1
"1104",51.3348951,3.8407527,"Chargers",1001,0
"1105",51.33457,3.847737,"Chargers",1001,0
"1106",51.3373986,3.8233542,"Chargers",1001,0
"1107",51.336743,3.831692,"Chargers",1001,0
"1108",52.2132603,4.5033472,"Chargers",127.161297909689,1
"1109",52.225,4.50073,"Chargers",1001,0
"1110",52.226788,4.497536,"Chargers",1001,0
"1111",52.2126189,4.504546,"Chargers",60.3254358355427,1
"1112",52.2227355,4.496592,"Chargers",1001,0
"1113",51.531863,4.4725045,"Chargers",366.599018962743,1
"1114",51.54528,4.4930859,"Chargers",532.366378209297,1
"1115",51.5351384,4.4853606,"Chargers",126.98537478431,1
"1116",51.85262,4.430709,"Chargers",862.817279361835,1
"1117",51.8573,4.39837,"Chargers",265.917546388858,1
"1118",51.9573135,5.5630404,"Chargers",74.4462173039066,1
"1119",51.9561268,5.5778487,"Chargers",14.8392136580821,1
"1120",51.960793,5.5629479,"Chargers",212.248695274224,1
"1121",51.967814,5.567875,"Chargers",801.445108874895,1
"1122",52.39097,6.270418,"Chargers",542.53039382414,1
"1123",52.2500077,5.6050924,"Chargers",55.240319734979,1
"1124",51.8291051,4.4008824,"Chargers",1001,0
"1125",51.821116,4.418177,"Chargers",907.587875801184,1
"1126",51.820434,4.405905,"Chargers",630.630815234587,1
"1127",52.3101038,6.9602673,"Chargers",1001,0
"1128",52.3247103,6.915986,"Chargers",632.50330809012,1
"1129",52.325131,6.905542,"Chargers",715.606895910728,1
"1130",52.168437,4.481499,"Chargers",262.398196152875,1
"1131",52.1648112,4.4720216,"Chargers",93.9855818187527,1
"1132",52.1628059,4.4808993,"Chargers",99.9347014946638,1
"1133",52.176933,4.446493,"Chargers",665.11673852318,1
"1134",52.3608661,5.767911,"Chargers",67.1170769412208,1
"1135",52.3694474,5.7765463,"Chargers",858.473923608524,1
"1136",52.369995,5.784124,"Chargers",833.133711654363,1
"1137",52.3630846,5.76783,"Chargers",164.002232907558,1
"1138",52.251943,4.472005,"Chargers",505.6844917348,1
"1139",52.2496579,4.441336,"Chargers",1001,0
"1140",51.9831234,5.3294124,"Chargers",174.970967229275,1
"1141",52.2306494,5.4902988,"Chargers",189.420040552483,1
"1142",52.215767,5.481294,"Chargers",322.696242242876,1
"1143",52.2051871,4.8924781,"Chargers",780.970477127577,1
"1144",51.7622552,4.1505613,"Chargers",1001,0
"1145",51.763973,4.156758,"Chargers",1001,0
"1146",51.7506157,4.1577125,"Chargers",119.860352370957,1
"1147",51.7600696,4.1524632,"Chargers",1001,0
"1148",52.773806,5.105849,"Chargers",393.625132429606,1
"1149",52.2594081,7.0084456,"Chargers",1001,0
"1150",52.2458135,4.55838,"Chargers",1001,0
"1151",52.2719953,4.5637069,"Chargers",71.6737853904079,1
"1152",52.265319,4.553898,"Chargers",122.4391979765,1
"1153",52.265985,4.557072,"Chargers",286.742706318445,1
"1154",52.266711,4.555974,"Chargers",187.558469419225,1
"1155",52.1508647,4.530801,"Chargers",107.726736565622,1
"1156",52.151536,4.495039,"Chargers",1001,0
"1157",52.1504018,4.491498,"Chargers",1001,0
"1158",52.162951,4.4934,"Chargers",606.369941383006,1
"1159",52.1420679,4.4083064,"Chargers",303.521598002379,1
"1160",51.883535,5.102868,"Chargers",741.327080221932,1
"1161",51.878921,5.115087,"Chargers",1001,0
"1162",51.8817653,5.1132617,"Chargers",966.901059881297,1
"1163",51.874695,5.081255,"Chargers",788.479990401545,1
"1164",53.1653124,6.3805434,"Chargers",191.383503249372,1
"1165",51.9145185,4.5885078,"Chargers",181.017110940373,1
"1166",52.2044198,4.4103059,"Chargers",900.011963958329,1
"1167",52.5572209,5.884666,"Chargers",206.833406706221,1
"1168",52.560472,5.914103,"Chargers",1001,0
"1169",52.54528,5.914754,"Chargers",1001,0
"1170",52.0139189,5.0337553,"Chargers",1001,0
"1171",53.162173,6.7362868,"Chargers",875.211649071204,1
"1172",53.1526,6.75677,"Chargers",98.5192249542669,1
"1173",53.160913,6.77032,"Chargers",859.109920481523,1
"1174",51.8324311,4.1473073,"Chargers",1001,0
"1175",51.8314666,4.129708,"Chargers",1001,0
"1176",51.8388849,4.1328781,"Chargers",1001,0
"1177",51.8406057,4.1268307,"Chargers",1001,0
"1178",51.8380876,4.1226047,"Chargers",1001,0
"1179",52.664423,4.8252372,"Chargers",777.245969638464,1
"1180",52.686555,4.8378432,"Chargers",192.980983669366,1
"1181",53.17102,5.433638,"Chargers",56.5060680490465,1
"1182",53.1716418,5.4188223,"Chargers",719.721918896896,1
"1183",53.1715609,5.413704,"Chargers",1001,0
"1184",53.1814419,5.424587,"Chargers",1001,0
"1185",51.9633551,5.6629591,"Chargers",580.919871978787,1
"1186",51.9769266,5.6647284,"Chargers",871.929255903145,1
"1187",51.9823311,5.6600317,"Chargers",836.948658631884,1
"1188",52.5772636,6.6178008,"Chargers",414.970466884999,1
"1189",52.5790099,6.60109,"Chargers",268.281353407873,1
"1190",52.577529,6.600371,"Chargers",124.814423157918,1
"1191",52.57499,6.5967501,"Chargers",36.9978211815021,1
"1192",51.77505,5.927132,"Chargers",1001,0
"1193",51.7817495,5.9412169,"Chargers",1001,0
"1194",52.014834,4.698551,"Chargers",1001,0
"1195",51.8330466,4.9735283,"Chargers",1001,0
"1196",51.8424229,4.956445,"Chargers",347.231965998554,1
"1197",51.8366348,4.9934872,"Chargers",882.748656335818,1
"1198",51.6903383,5.9813533,"Chargers",711.823518517282,1
"1199",51.5671366,5.7090963,"Chargers",51.0923918139548,1
"1200",51.8762608,5.2961185,"Chargers",262.713423242711,1
"1201",51.8829025,5.3084454,"Chargers",123.337464874538,1
"1202",51.888989,5.264509,"Chargers",1001,0
"1203",52.348298,5.98617,"Chargers",1001,0
"1204",52.365829,5.95905,"Chargers",1001,0
"1205",52.040338,4.663747,"Chargers",296.307549094335,1
"1206",52.0331,4.65735,"Chargers",152.655056044305,1
"1207",52.0367273,4.6360175,"Chargers",1001,0
"1208",52.442153,5.8560299,"Chargers",35.071974274905,1
"1209",51.364447,5.32004,"Chargers",398.819780827862,1
"1210",51.3639229,5.3248879,"Chargers",273.568617405758,1
"1211",52.0164222,5.6487874,"Chargers",134.111870017922,1
"1212",51.9589279,6.0204218,"Chargers",54.073342895036,1
"1213",51.9624347,6.0134096,"Chargers",222.754800619244,1
"1214",51.9463996,6.0310585,"Chargers",546.289471757578,1
"1215",52.523266,5.7204987,"Chargers",960.473604400129,1
"1216",52.5241101,5.7152066,"Chargers",1001,0
"1217",52.0485224,5.2789766,"Chargers",452.119393528493,1
"1218",52.0460405,5.3067461,"Chargers",410.192033787994,1
"1219",53.335665,6.92331,"Chargers",1001,0
"1220",52.5139456,6.2676149,"Chargers",1001,0
"1221",52.4985543,6.2603502,"Chargers",1001,0
"1222",52.522989,6.275853,"Chargers",692.308913529176,1
"1223",52.510273,6.259102,"Chargers",1001,0
"1224",52.5231644,6.2865382,"Chargers",792.01847315371,1
"1225",52.115305,4.433087,"Chargers",1001,0
"1226",52.1235595,4.4383904,"Chargers",1001,0
"1227",52.1222403,4.4539461,"Chargers",1001,0
"1228",52.1341621,4.4536146,"Chargers",1001,0
"1229",52.0564242,4.6551479,"Chargers",566.576538750297,1
"1230",52.0563052,4.6614382,"Chargers",139.114260038016,1
"1231",52.0693079,4.7583832,"Chargers",229.321236851518,1
"1232",52.068312,4.753672,"Chargers",92.8397429546408,1
"1233",52.075882,4.762269,"Chargers",986.338625246468,1
"1234",51.3162374,5.3623185,"Chargers",1001,0
"1235",52.141736,5.587907,"Chargers",1001,0
"1236",52.149084,5.582986,"Chargers",1001,0
"1237",52.221139,5.2774208,"Chargers",268.928935892669,1
"1238",52.2152222,5.2943446,"Chargers",581.598078034033,1
"1239",52.207484,5.291895,"Chargers",1001,0
"1240",52.220144,5.287629,"Chargers",274.092730432519,1
"1241",52.120183,4.651082,"Chargers",1001,0
"1242",52.1335614,4.647569,"Chargers",817.699291631026,1
"1243",51.925619,6.585229,"Chargers",803.485322825337,1
"1244",51.9298414,6.5686213,"Chargers",53.2569824018887,1
"1245",53.3289706,5.9990003,"Chargers",80.5510568988522,1
"1246",53.3257475,5.9942654,"Chargers",290.809851310518,1
"1247",53.3287997,6.0040234,"Chargers",217.167510999488,1
"1248",53.3228409,6.0135253,"Chargers",575.055070184087,1
"1249",51.98357,5.10469,"Chargers",221.338641001782,1
"1250",51.9900711,5.0852387,"Chargers",140.923382776519,1
"1251",52.006845,5.091242,"Chargers",935.654210671225,1
"1252",51.9875412,5.0819401,"Chargers",64.3381931784236,1
"1253",52.0100013,5.0941208,"Chargers",1001,0
"1254",52.6622739,6.7398541,"Chargers",1001,0
"1255",52.2358329,6.5664515,"Chargers",1001,0
"1256",52.2332915,6.5844111,"Chargers",1010.82325986793,0
"1257",51.936762,6.105899,"Chargers",523.597906427839,1
"1258",51.94206,6.1354953,"Chargers",1001,0
"1259",51.9253499,6.1123033,"Chargers",254.894384841272,1
"1260",51.9409909,6.128208,"Chargers",1001,0
"1261",52.161411,6.415599,"Chargers",508.412205916961,1
"1262",52.1587473,6.4164441,"Chargers",645.531649150078,1
"1263",52.115779,6.5187739,"Chargers",849.776059322127,1
"1264",52.8452657,6.4863502,"Chargers",80.0652065196548,1
"1265",52.8513872,6.5174213,"Chargers",1001,0
"1266",53.0637264,5.5200428,"Chargers",599.332889248165,1
"1267",52.7795441,4.8007988,"Chargers",359.20962941134,1
"1268",52.7901439,4.8078492,"Chargers",324.571064756917,1
"1269",52.7837791,4.7977251,"Chargers",298.059729378804,1
"1270",51.313713,3.852338,"Chargers",990.502466098831,1
"1271",51.306623,3.841883,"Chargers",836.100722940367,1
"1272",51.3058848,3.8550356,"Chargers",242.766451394782,1
"1273",51.279589,4.053975,"Chargers",1001,0
"1274",51.2756,4.04929,"Chargers",600.328897340588,1
"1275",51.726116,5.8822585,"Chargers",1001,0
"1276",51.7357036,5.8470942,"Chargers",116.609217495242,1
"1277",52.6383072,6.0847411,"Chargers",212.61777047051,1
"1278",52.6275255,6.0590658,"Chargers",926.943914679895,1
"1279",52.8801419,6.0209935,"Chargers",115.679830101353,1
"1280",52.8858839,5.9877468,"Chargers",284.284007716725,1
"1281",52.8764073,5.9990937,"Chargers",696.910003474088,1
"1282",52.8769929,6.0073953,"Chargers",805.811976289435,1
"1283",52.528243,6.4171729,"Chargers",201.518515574102,1
"1284",52.519036,6.418515,"Chargers",401.974809213666,1
"1285",52.538039,6.438314,"Chargers",1001,0
"1286",52.5109986,6.0882262,"Chargers",627.368844384057,1
"1287",52.53206,6.312169,"Chargers",34.3687747430535,1
"1288",50.8656408,5.8161752,"Potential",837.629537368263,1
"1289",50.7741203,5.7221565,"Potential",234.634914234664,1
"1290",50.89594,5.75091,"Potential",54.0922786019291,1
"1291",50.8608641,5.7647645,"Potential",1001,0
"1292",50.8312678,5.6516447,"Potential",308.118591444855,1
"1293",50.8471849,5.6687243,"Potential",568.444534689135,1
"1294",50.8374605,5.7136085,"Potential",315.310601066011,1
"1295",50.8458121,5.6590548,"Potential",775.541259304838,1
"1296",50.8423011,5.7411855,"Potential",17.5864729450149,1
"1297",50.8160926,5.7288551,"Potential",447.484571780182,1
"1298",50.8905569,5.6724647,"Potential",447.236371184214,1
"1299",50.8424989,5.7285272,"Potential",95.8058552287045,1
"1300",50.8431226,5.7289345,"Potential",22.2390130387703,1
"1301",50.8427374,5.7288447,"Potential",65.1563140860259,1
"1302",50.8343366,5.7547282,"Potential",22.939154200537,1
"1303",50.846048,5.70043,"Potential",367.300038535032,1
"1304",50.8538715,5.6933343,"Potential",657.9954147026,1
"1305",50.8478179,5.7063182,"Potential",349.900530010057,1
"1306",50.8534276,5.7246235,"Potential",890.119763215574,1
"1307",50.8345286,5.7135304,"Potential",339.843640819939,1
"1308",50.860569,5.8303501,"Potential",1001,0
"1309",50.8337167,5.6947274,"Potential",879.130636070798,1
"1310",50.8451981,5.7093801,"Potential",282.844167194052,1
"1311",50.8400805,5.7049441,"Potential",33.4848148477622,1
"1312",50.8516856,5.6939202,"Potential",902.238567595993,1
"1313",50.8225262,5.7070921,"Potential",823.911261923518,1
"1314",50.8697868,5.7067515,"Potential",1001,0
"1315",50.8459011,5.7006286,"Potential",360.851296226049,1
"1316",50.8209077,5.7006872,"Potential",1001,0
"1317",50.8106008,5.7175529,"Potential",386.233609597576,1
"1318",50.8262128,5.71008,"Potential",577.877021541663,1
"1319",50.826064,5.7114981,"Potential",480.906764586376,1
"1320",50.8266248,5.7091512,"Potential",640.694473890154,1
"1321",50.8280649,5.7092183,"Potential",630.453837149903,1
"1322",50.8463399,5.6523261,"Potential",1001,0
"1323",50.8586222,5.7247062,"Potential",615.472610986624,1
"1324",50.8063505,5.7642476,"Potential",1001,0
"1325",50.8064802,5.7681783,"Potential",1001,0
"1326",50.8336574,5.713739,"Potential",313.402969480591,1
"1327",50.8397306,5.7104554,"Potential",41.8730029942846,1
"1328",50.8477977,5.6820032,"Potential",332.821154840341,1
"1329",50.8445151,5.6752066,"Potential",144.102395540439,1
"1330",50.8427903,5.7292441,"Potential",58.667574672643,1
"1331",50.8679905,5.7103028,"Potential",780.90292790511,1
"1332",50.8540634,5.6943684,"Potential",639.24596925295,1
"1333",50.8488779,5.6837018,"Potential",476.942380970272,1
"1334",50.8880032,5.5882944,"Potential",1001,0
"1335",50.8858944,5.7468828,"Potential",521.299133246977,1
"1336",50.8831417,5.7473344,"Potential",576.627371294334,1
"1337",50.7784703,5.7098744,"Potential",1001,0
"1338",50.8829928,5.7504227,"Potential",527.631959304616,1
"1339",50.8842133,5.7528364,"Potential",657.943222665542,1
"1340",50.812182,5.7293877,"Potential",438.825190696528,1
"1341",50.8571606,5.8220472,"Potential",1001,0
"1342",50.7785914,5.653767,"Potential",1001,0
"1343",50.9149457,5.7681822,"Potential",82.9066801094889,1
"1344",50.8248548,5.6962041,"Potential",1001,0
"1345",50.8462286,5.6949771,"Potential",375.724795213727,1
"1346",50.840981,5.7346014,"Potential",198.435851108609,1
"1347",50.8565396,5.7178227,"Potential",300.546890351837,1
"1348",50.81364,5.734681,"Potential",824.948564376922,1
"1349",50.8401615,5.7139204,"Potential",46.9245725188601,1
"1350",50.8577989,5.8315636,"Potential",1001,0
"1351",50.8372176,5.7175494,"Potential",40.8458010807593,1
"1352",50.8376347,5.7194535,"Potential",66.5094284039438,1
"1353",50.8702077,5.8302278,"Potential",740.215239342029,1
"1354",50.8619721,5.7268558,"Potential",492.630255748195,1
"1355",50.794772,5.7657505,"Potential",1001,0
"1356",50.8665221,5.8265933,"Potential",1001,0
"1357",50.8674289,5.8267651,"Potential",928.720007050621,1
"1358",50.8706525,5.8239924,"Potential",526.47981459084,1
"1359",50.8708488,5.7968088,"Potential",548.568841649178,1
"1360",50.8384852,5.7457864,"Potential",305.273790772611,1
"1361",50.8618178,5.8218507,"Potential",1001,0
"1362",50.8484092,5.8174262,"Potential",1001,0
"1363",50.8401487,5.7019823,"Potential",95.9940153087479,1
"1364",50.8141546,5.6692758,"Potential",1001,0
"1365",50.8403956,5.7189474,"Potential",39.2724112516588,1
"1366",50.8362463,5.7215601,"Potential",215.770757195133,1
"1367",50.8372796,5.7213863,"Potential",202.486150111602,1
"1368",50.8491576,5.7123034,"Potential",73.8046147739252,1
"1369",50.7820466,5.7365777,"Potential",480.071505331902,1
"1370",50.836186,5.7121436,"Potential",432.039065655573,1
"1371",50.8366383,5.7138635,"Potential",307.536963331711,1
"1372",50.8402904,5.7270904,"Potential",354.982472137192,1
"1373",50.8341111,5.7120847,"Potential",436.858069158131,1
"1374",50.8333964,5.7169058,"Potential",89.5108255915738,1
"1375",50.8301213,5.7006553,"Potential",1001,0
"1376",50.8385064,5.7051098,"Potential",135.934836448284,1
"1377",50.8505173,5.6675287,"Potential",358.453934209751,1
"1378",50.9143315,5.6666023,"Potential",1001,0
"1379",50.8346125,5.654655,"Potential",110.617673061475,1
"1380",50.8429273,5.6763876,"Potential",49.9509325541618,1
"1381",50.8375906,5.7149522,"Potential",219.928799427416,1
"1382",50.8412711,5.7272849,"Potential",246.14594739358,1
"1383",50.843879,5.7282136,"Potential",50.5506111203647,1
"1384",50.8443465,5.7269342,"Potential",86.6755871942511,1
"1385",50.8359447,5.7215594,"Potential",216.702000211893,1
"1386",50.7961406,5.6723586,"Potential",1001,0
"1387",50.822908,5.6656389,"Potential",1001,0
"1388",50.8415784,5.6864772,"Potential",34.4510323894213,1
"1389",50.8650383,5.6734562,"Potential",974.249107053807,1
"1390",50.8377307,5.7095663,"Potential",269.355254859849,1
"1391",50.7956923,5.7772146,"Potential",1001,0
"1392",50.838695,5.7131182,"Potential",175.144808531445,1
"1393",50.8392248,5.7126062,"Potential",108.732516169094,1
"1394",50.8380805,5.7136939,"Potential",252.850045810594,1
"1395",50.8374825,5.7109686,"Potential",289.131775429531,1
"1396",50.7775721,5.7021331,"Potential",1001,0
"1397",50.903679,5.6570474,"Potential",1001,0
"1398",50.9004009,5.6626766,"Potential",828.228750256248,1
"1399",50.9028816,5.6597453,"Potential",1001,0
"1400",50.8890552,5.6584032,"Potential",59.5699532193696,1
"1401",50.889859,5.6556684,"Potential",234.096780742914,1
"1402",50.8891787,5.6559957,"Potential",156.777797292128,1
"1403",50.9276658,5.6674954,"Potential",1001,0
"1404",50.8158338,5.7265886,"Potential",286.193949941227,1
"1405",50.8388992,5.7165846,"Potential",68.5393628694588,1
"1406",50.8264363,5.7289708,"Potential",733.402117023708,1
"1407",50.7994885,5.7066464,"Potential",1001,0
"1408",50.8524903,5.70362,"Potential",492.116734523149,1
"1409",50.8444324,5.6945935,"Potential",196.385206488517,1
"1410",50.8453504,5.6868359,"Potential",354.836657705033,1
"1411",50.837989,5.716646,"Potential",97.7975286233393,1
"1412",50.8415847,5.7141405,"Potential",44.6134328809882,1
"1413",50.8419902,5.7135884,"Potential",93.9064511011507,1
"1414",50.8377968,5.7028693,"Potential",199.367382406877,1
"1415",50.8655052,5.8279429,"Potential",1001,0
"1416",50.8005347,5.7275256,"Potential",196.3526211962,1
"1417",50.8643292,5.8273743,"Potential",1001,0
"1418",50.8200257,5.6658014,"Potential",1001,0
"1419",50.8431149,5.7215832,"Potential",105.465900212756,1
"1420",50.8425625,5.7198799,"Potential",73.2254724983169,1
"1421",50.8563167,5.7162713,"Potential",233.816737509592,1
"1422",50.8575421,5.7153246,"Potential",93.3375661537169,1
"1423",50.8270942,5.7297176,"Potential",789.568951046535,1
"1424",50.8501054,5.7309241,"Potential",758.101298205752,1
"1425",50.8564828,5.6450553,"Potential",242.62934053329,1
"1426",50.8730532,5.8246259,"Potential",290.835261634809,1
"1427",50.8711134,5.707821,"Potential",1001,0
"1428",50.8718737,5.7077799,"Potential",1001,0
"1429",50.8280907,5.7678559,"Potential",199.222890705204,1
"1430",50.8056131,5.7224479,"Potential",123.225132396043,1
"1431",50.8498575,5.6655032,"Potential",377.631652516475,1
"1432",50.8430419,5.7016624,"Potential",174.94075519979,1
"1433",50.8166326,5.6874814,"Potential",1001,0
"1434",50.8422987,5.8251671,"Potential",1001,0
"1435",50.8600665,5.6702502,"Potential",426.259535077174,1
"1436",50.8609701,5.7755316,"Potential",1001,0
"1437",50.9172533,5.5977208,"Potential",1001,0
"1438",50.8079548,5.5738699,"Potential",362.612335461306,1
"1439",50.8086006,5.5752004,"Potential",402.661372648106,1
"1440",50.7811025,5.6942728,"Potential",1001,0
"1441",50.7822329,5.6965702,"Potential",1001,0
"1442",50.817262,5.8033563,"Potential",429.192808816904,1
"1443",50.8182226,5.8036827,"Potential",320.318831378333,1
"1444",50.864914,5.8171843,"Potential",924.830400683106,1
"1445",50.9295807,5.7487797,"Potential",1001,0
"1446",50.9101225,5.626062,"Potential",1001,0
"1447",50.7735036,5.7187767,"Potential",353.948460667325,1
"1448",50.7715267,5.7138291,"Potential",527.394908760638,1
"1449",50.7707096,5.7207529,"Potential",122.536224213308,1
"1450",50.8513999,5.6652554,"Potential",205.83486180663,1
"1451",50.8513049,5.6664301,"Potential",244.070154460538,1
"1452",50.8491343,5.6623358,"Potential",475.491916102245,1
"1453",50.8188744,5.8241208,"Potential",62.7027211715124,1
"1454",50.9060274,5.7854175,"Potential",1001,0
"1455",50.9083389,5.7905944,"Potential",1001,0
"1456",50.8749296,5.7623495,"Potential",263.938249317928,1
"1457",50.8878927,5.7071308,"Potential",1001,0
"1458",50.8925813,5.5982624,"Potential",1001,0
"1459",50.7977214,5.6345284,"Potential",1001,0
"1460",50.9294271,5.7246738,"Potential",1001,0
